month,boutique,market,region,location_type,sales_advisor,sales_amount,target_amount,attainment_pct,clienteling_score,return_adjustment,bonus_eligible,estimated_payout,payout_status,exception_flag,exception_reason
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 7,603630.04,645805.32,0.9347,0.3111,9054.45,No,0.0,Review,Yes,Near threshold review
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 8,638212.89,757441.64,0.8426,0.3077,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 9,560049.24,658948.27,0.8499,0.4359,0.0,No,0.0,Review,Yes,Below payout threshold
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 1,268554.76,267682.77,1.0033,0.3784,4028.32,Yes,0.0,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 10,319861.69,292170.81,1.0948,0.2778,0.0,Yes,3838.34,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 11,354742.33,352589.74,1.0061,0.2941,0.0,Yes,4256.91,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 12,144399.45,140835.64,1.0253,0.25,0.0,Yes,1732.79,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 13,404084.09,600980.66,0.6724,0.303,6061.26,No,0.0,Review,Yes,Below payout threshold
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 14,236444.63,219653.42,1.0764,0.3529,0.0,Yes,2837.34,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 15,239257.5,274028.1,0.8731,0.2286,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 16,491608.66,456687.76,1.0765,0.3704,0.0,Yes,5899.3,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 17,435683.76,429073.99,1.0154,0.4118,0.0,Yes,5228.21,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 18,511719.33,418397.96,1.223,0.2727,0.0,Yes,7675.79,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 2,358522.32,313341.73,1.1442,0.2564,5377.83,Yes,0.0,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 3,209103.13,168594.73,1.2403,0.3103,0.0,Yes,3136.55,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 4,361251.81,390320.15,0.9255,0.2353,5418.78,No,0.0,Review,Yes,Near threshold review
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 5,535201.28,467419.99,1.145,0.1562,0.0,Yes,8028.02,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 6,412540.52,421564.53,0.9786,0.2759,0.0,Yes,4950.49,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 7,453555.74,425325.72,1.0664,0.36,0.0,Yes,5442.67,Ready,No,Payout ready
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 8,377234.1,441318.84,0.8548,0.2188,5658.51,No,0.0,Review,Yes,Near threshold review
2025-08,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 9,426778.0,448159.8,0.9523,0.3529,0.0,Yes,5121.34,Ready,No,Payout ready
2025-08,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 1,319900.21,304516.34,1.0505,0.2037,0.0,Yes,3838.8,Ready,No,Payout ready
2025-08,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 10,149727.6,148071.38,1.0112,0.2586,0.0,Yes,1796.73,Ready,No,Payout ready
2025-08,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 2,264718.5,252627.8,1.0479,0.3279,0.0,Yes,3176.62,Ready,No,Payout ready
2025-08,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 3,313430.64,442424.15,0.7084,0.3462,0.0,No,0.0,Review,Yes,Below payout threshold
2025-08,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 4,355173.31,352344.58,1.008,0.2321,0.0,Yes,4262.08,Ready,No,Payout ready
2025-08,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 5,269963.3,255691.29,1.0558,0.3182,0.0,Yes,3239.56,Ready,No,Payout ready
2025-08,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 6,271956.89,276853.73,0.9823,0.3582,0.0,Yes,3263.48,Ready,No,Payout ready
2025-08,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 7,300071.72,333901.35,0.8987,0.3167,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 8,164738.42,129938.82,1.2678,0.1967,0.0,Yes,2471.08,Ready,No,Payout ready
2025-08,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 9,182413.55,214566.12,0.8502,0.2462,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 1,350861.19,330712.71,1.0609,0.2381,0.0,Yes,4210.33,Review,Yes,Target validation needed
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 10,333473.33,274626.9,1.2143,0.3256,5002.1,Yes,0.0,Ready,No,Payout ready
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 11,334316.14,335329.87,0.997,0.3333,5014.74,Yes,0.0,Ready,No,Payout ready
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 12,316415.52,266300.5,1.1882,0.4286,0.0,Yes,4746.23,Ready,No,Payout ready
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 2,455048.77,356512.98,1.2764,0.2963,6825.73,No,0.0,Review,Yes,Return adjustment review
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 3,293459.6,297876.07,0.9852,0.3273,0.0,Yes,3521.52,Ready,No,Payout ready
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 4,315962.14,294214.05,1.0739,0.375,4739.43,Yes,0.0,Ready,No,Payout ready
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 5,352551.26,358899.63,0.9823,0.3061,5288.27,Yes,0.0,Ready,No,Payout ready
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 6,450388.59,482077.91,0.9343,0.2222,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 7,302171.31,279716.07,1.0803,0.2712,4532.57,Yes,0.0,Ready,No,Payout ready
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 8,421971.51,464125.72,0.9092,0.3721,6329.57,No,0.0,Review,Yes,Near threshold review
2025-08,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 9,308825.64,271683.34,1.1367,0.3585,4632.38,Yes,0.0,Ready,No,Payout ready
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 1,454898.01,423800.46,1.0734,0.3469,0.0,Yes,5458.78,Ready,No,Payout ready
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 10,375365.74,379674.77,0.9887,0.1892,5630.49,Yes,0.0,Ready,No,Payout ready
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 11,363309.79,377989.17,0.9612,0.4,0.0,Yes,4359.72,Ready,No,Payout ready
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 12,340642.33,421645.38,0.8079,0.3148,0.0,No,0.0,Review,Yes,Below payout threshold
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 2,377780.77,323245.72,1.1687,0.2182,0.0,Yes,5666.71,Ready,No,Payout ready
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 3,369492.01,321706.58,1.1485,0.2,5542.38,No,0.0,Review,Yes,Return adjustment review
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 4,550941.21,687856.58,0.801,0.3,8264.12,No,0.0,Review,Yes,Below payout threshold
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 5,292953.78,382266.9,0.7664,0.3256,0.0,No,0.0,Review,Yes,Below payout threshold
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 6,438273.24,401282.26,1.0922,0.2692,0.0,Yes,5259.28,Ready,No,Payout ready
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 7,525417.04,513410.76,1.0234,0.2708,7881.26,Yes,0.0,Ready,No,Payout ready
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 8,470946.72,445282.47,1.0576,0.186,7064.2,Yes,0.0,Ready,No,Payout ready
2025-08,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 9,489241.3,502554.93,0.9735,0.3729,0.0,Yes,5870.9,Ready,No,Payout ready
2025-08,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 1,220158.4,226141.55,0.9735,0.2353,0.0,Yes,2641.9,Ready,No,Payout ready
2025-08,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 10,258312.56,220908.04,1.1693,0.2698,0.0,Yes,3874.69,Ready,No,Payout ready
2025-08,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 2,471729.4,494617.86,0.9537,0.2373,0.0,Yes,5660.75,Ready,No,Payout ready
2025-08,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 3,339457.31,290427.25,1.1688,0.25,0.0,Yes,5091.86,Ready,No,Payout ready
2025-08,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 4,132658.5,140233.99,0.946,0.3,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 5,467520.59,454245.63,1.0292,0.2885,0.0,Yes,5610.25,Ready,No,Payout ready
2025-08,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 6,230667.9,200389.58,1.1511,0.2459,0.0,Yes,3460.02,Ready,No,Payout ready
2025-08,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 7,493516.55,352511.82,1.4,0.3684,0.0,Yes,7402.75,Ready,No,Payout ready
2025-08,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 8,388202.09,324802.81,1.1952,0.2143,0.0,Yes,5823.03,Ready,No,Payout ready
2025-08,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 9,359782.57,293734.52,1.2249,0.2903,0.0,Yes,5396.74,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 1,657051.59,551245.93,1.1919,0.3929,0.0,Yes,9855.77,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 10,440773.98,502464.4,0.8772,0.2222,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 11,584541.06,541836.18,1.0788,0.303,0.0,Yes,7014.49,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 12,337612.68,338660.69,0.9969,0.25,5064.19,Yes,0.0,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 13,431029.69,696363.09,0.619,0.1667,0.0,No,0.0,Review,Yes,Below payout threshold
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 14,363736.87,344914.89,1.0546,0.2759,0.0,Yes,4364.84,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 15,400564.26,316518.17,1.2655,0.2973,0.0,Yes,6008.46,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 16,408202.68,439133.7,0.9296,0.2917,6123.04,No,0.0,Review,Yes,Near threshold review
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 17,523394.7,486142.29,1.0766,0.2258,0.0,Yes,6280.74,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 18,469347.24,470471.8,0.9976,0.3871,7040.21,Yes,0.0,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 2,443141.04,420480.12,1.0539,0.2973,6647.12,Yes,0.0,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 3,324387.36,275058.78,1.1793,0.2188,4865.81,Yes,0.0,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 4,611894.65,600675.46,1.0187,0.1316,9178.42,Yes,0.0,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 5,448660.12,448794.35,0.9997,0.2353,0.0,Yes,5383.92,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 6,589207.93,599598.88,0.9827,0.24,0.0,Yes,7070.5,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 7,374137.32,352347.23,1.0618,0.3778,0.0,Yes,4489.65,Ready,No,Payout ready
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 8,365288.86,392285.7,0.9312,0.2368,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 9,457685.21,387223.35,1.182,0.2941,0.0,Yes,6865.28,Ready,No,Payout ready
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 1,453186.42,468217.42,0.9679,0.4333,0.0,Yes,5438.24,Ready,No,Payout ready
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 10,462325.32,471277.02,0.981,0.3167,6934.88,Yes,0.0,Ready,No,Payout ready
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 11,301509.17,439408.42,0.6862,0.2857,4522.64,No,0.0,Review,Yes,Below payout threshold
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 12,487456.99,490348.66,0.9941,0.2273,0.0,Yes,5849.48,Ready,No,Payout ready
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 2,337124.79,278676.2,1.2097,0.2308,0.0,Yes,5056.87,Ready,No,Payout ready
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 3,544594.14,542800.98,1.0033,0.3913,0.0,Yes,6535.13,Ready,No,Payout ready
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 4,709775.43,691895.22,1.0258,0.3966,10646.63,Yes,0.0,Ready,No,Payout ready
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 5,643571.85,710659.19,0.9056,0.2917,9653.58,No,0.0,Review,Yes,Near threshold review
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 6,299873.14,274287.83,1.0933,0.4186,4498.1,Yes,0.0,Ready,No,Payout ready
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 7,371687.47,310582.79,1.1967,0.3265,5575.31,Yes,0.0,Ready,No,Payout ready
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 8,361592.12,405256.44,0.8923,0.2889,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 9,392209.01,344611.43,1.1381,0.3261,0.0,Yes,5883.14,Ready,No,Payout ready
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 1,430783.08,508600.11,0.847,0.3469,6461.75,No,0.0,Review,Yes,Below payout threshold
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 10,411485.46,413458.99,0.9952,0.4138,0.0,Yes,4937.83,Ready,No,Payout ready
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 11,497948.51,462585.03,1.0764,0.2812,0.0,Yes,5975.38,Ready,No,Payout ready
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 12,489570.58,519096.31,0.9431,0.3333,7343.56,No,0.0,Review,Yes,Near threshold review
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 2,433081.47,346282.72,1.2507,0.38,6496.22,Yes,0.0,Ready,No,Payout ready
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 3,312664.48,249827.13,1.2515,0.3333,4689.97,Yes,0.0,Ready,No,Payout ready
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 4,409887.86,433644.09,0.9452,0.3913,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 5,362666.91,389960.36,0.93,0.2051,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 6,449718.21,510358.33,0.8812,0.339,6745.77,No,0.0,Review,Yes,Near threshold review
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 7,321732.23,460479.78,0.6987,0.439,4825.98,No,0.0,Review,Yes,Below payout threshold
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 8,443092.04,484620.55,0.9143,0.2955,6646.38,No,0.0,Review,Yes,Target validation needed
2025-08,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 9,284794.73,337599.97,0.8436,0.3333,0.0,No,0.0,Review,Yes,Below payout threshold
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 1,523362.45,669239.93,0.782,0.3091,7850.44,No,0.0,Review,Yes,Below payout threshold
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 10,480802.38,413784.25,1.162,0.5,0.0,Yes,7212.04,Ready,No,Payout ready
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 11,372063.35,497810.91,0.7474,0.3696,5580.95,No,0.0,Review,Yes,Return adjustment review
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 12,550962.02,482077.26,1.1429,0.3148,8264.43,Yes,0.0,Ready,No,Payout ready
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 2,303583.27,321289.2,0.9449,0.3529,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 3,300662.68,320810.42,0.9372,0.3061,4509.94,No,0.0,Review,Yes,Near threshold review
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 4,421513.4,427879.11,0.9851,0.2444,0.0,Yes,5058.16,Ready,No,Payout ready
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 5,445668.34,386867.86,1.152,0.2157,6685.03,Yes,0.0,Ready,No,Payout ready
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 6,426672.83,384077.3,1.1109,0.3684,0.0,Yes,6400.09,Ready,No,Payout ready
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 7,717681.11,852074.33,0.8423,0.322,0.0,No,0.0,Review,Yes,Below payout threshold
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 8,512108.01,486401.92,1.0528,0.3143,7681.62,Yes,0.0,Ready,No,Payout ready
2025-08,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 9,917094.3,868800.76,1.0556,0.3462,13756.41,Yes,0.0,Ready,No,Payout ready
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 1,281512.93,266645.18,1.0558,0.25,0.0,Yes,3378.16,Ready,No,Payout ready
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 10,386099.2,356568.03,1.0828,0.4444,5791.49,Yes,0.0,Ready,No,Payout ready
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 11,497001.51,513237.38,0.9684,0.2895,7455.02,No,0.0,Review,Yes,Return adjustment review
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 12,370019.85,327994.78,1.1281,0.4412,0.0,Yes,5550.3,Ready,No,Payout ready
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 13,509197.24,544946.71,0.9344,0.3509,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 14,559562.89,594702.36,0.9409,0.3929,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 2,452189.59,494370.55,0.9147,0.3143,6782.84,No,0.0,Review,Yes,Near threshold review
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 3,332930.34,415026.11,0.8022,0.2609,4993.96,No,0.0,Review,Yes,Return adjustment review
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 4,574719.08,738925.34,0.7778,0.2558,0.0,No,0.0,Review,Yes,Below payout threshold
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 5,391571.67,421036.38,0.93,0.2885,0.0,No,0.0,Review,Yes,Near threshold review
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 6,452639.14,561685.27,0.8059,0.3778,0.0,No,0.0,Review,Yes,Below payout threshold
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 7,530053.5,379897.41,1.3953,0.2745,7950.8,Yes,0.0,Ready,No,Payout ready
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 8,344299.4,325283.89,1.0585,0.2353,5164.49,Yes,0.0,Ready,No,Payout ready
2025-08,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 9,333985.76,433163.64,0.771,0.2708,5009.79,No,0.0,Review,Yes,Below payout threshold
2025-09,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 1,355581.88,343347.41,1.0356,0.2308,0.0,Yes,4266.98,Ready,No,Payout ready
2025-09,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 10,404216.21,532849.26,0.7586,0.2564,0.0,No,0.0,Review,Yes,Below payout threshold
